id,parsedContent
a325, 지역 오염 부지 비전 국내 지역 오염 부지 전망 정책 법제 환경 정책 법제 도시 재생 활성 지원 관 특별법 농어촌 마을 주거 환경 개선 촉진 리 링 특별법 농어촌 환경 개선 대책 비전 지역 주도 오염 부지 전략 지역 오염 부지 도입 구분 지역 주도 오염 부지 추진 지역 주도 오염 부지 순서 지 선정 검토 지역 지역 법제 정책 지역 주도 오염 부지 지원 정책 추진 지역 주도 오염 부지 거버넌스 지역 주도 오염 부지 실행 모형 지속 가능 국토 지역 오염 부지 4장 지역 지역 충남 발전 지역 자연 충남 발전 지역 인문 지역 오염 부지 후보 지역 선정 지역 정보 수집 2차 스크리닝 예산군 지역 정보 수집 과정 평 가지 2차 스크리닝 지역 시사점 5장 결 지역 주도 추진 향후 지역 현장 1차 스크리닝 지역 지자체 공무원 인터뷰 지역 오염 부지 미국 중심 선진국 1990년 지속 가능 도시 주제 중 다루다 브라운 필드 한국 상황 맞다 도입 차년 도입 되다 용어 경제 낙후 되다 지역 있다 토양 지하수 오염 부지 중 사용 없다 부지 가리키다 브라운 필드 문제 지하 존재 정화 드다 재원 노력 대 크다 그 따르다 오염 대 정도 파악 힘들다 사용 기피 가져오다 연쇄 근린 지역 지가 뿐 공동체 이미지 악영향 끼치다 복합 요소 지니다 우리 나라 지역 오염 부지 지역 공무원 전문가 느끼다 지역 오염 부지 문제 진단 해외 검토 지역 오염 부지 범주 경제 환경 축 지표 지역 공동체 성장 궁극 비전 공공 축 지표 도출 차년 지역 오염 부지 중앙 정부 지원 지역 정부 주도 추진 요소 이 같다 비전 공유 도시 재생법 농어촌 환경 개선 대책 등 벤치마크 수 있다 요소 살펴 차년 되다 지표 중 환경 지표 실제 브라운 필드 구별 선정 워크 시트 쓰다 수 있다 정도 개선 구체 어떠 법 제도 장치 전국 규모 추진 수 있다 구상 이 지역 충남 지역 오염 부지 중 추진 가능 부지 선별 4장 5장 지역 오염 부지 프레임워크 정리 원칙 구분 확립
a326, 녹색 기후 기금 논의 동향 설립 추진 안 재원 조성 재원 조성 국제 기후 재원 규모 국제 기후 재원 흐름 국제기구 기후 재원 시사점 말다 재원 조성 동향 바 민간 주체 재원 조성 국제 금융 기구 국제 환경 기구 대 제언 적용 가능 녹색 기후 기금 조성 논의 우리 기여 방 4장 재원 활용 국제 재원 활용 국제기구 기후 변화 대응 부분 성공 요인 대 제언 국내 재원 활용 수요자 측면 공급자 측면 녹색 기후 기금 대 제언 민간 재원 활용 녹색 기후 기금 활용 방 민간 자금 활용 투자 검토 민간 투자 유도 공공 역할 강화 해외 기후 변화 프로젝트 투자 전문 금융 기관 설립 말다 녹색 기후 기금 공동 저탄소 기술 조성 5장 지구환경기금 기후 투자 기금 적응 기금
a327, 폐기물 에너지 폐기물 적정 처리 육상 폐기물 해양 투기 금지 대응 유기성 폐자원 에너지 효율 제고 국내 유기성 폐자원 에너지 유기성 폐자원 발생 처리 음식물 쓰레기 폐수 발생 에너지 가축 분뇨 발생 에너지 하수 슬러다 발생 에너지 국내 유기성 폐자원 에너지 유기성 폐자원 에너지 행정 유기성 폐자원 에너지 정책 법 국내 유기성 폐자원 에너지 시사점해외 유기성 폐자원 에너지 해외 유럽연합 독일 네덜란드 영국 말다 오스트리아 바 프랑스 시사점 유기성 폐기물 에너지 시설 유기성 폐자원 에너지 시설 운전 유기성 폐자원 에너지 시설 유형 분류 시설 유형 유기성 폐자원 처리 에너지 시설 유형 유기성 폐자원 에너지 효율 폐수 처리 병합 처리 시설 유기성 폐자원 에너지 시설 실태 바이오 가스 시설 주체 전문 부족 전처리 소화액 처리 문제 바이오 가스 시설 규모 경제 실현 문제 종합 시사점유기성 폐자원 에너지 구축 방안 유기성 폐자원 바이오 가스 에너지 제도 개선 가축 분뇨 활용 폐기물 법 개선 실질 비 다 설정 악취 시설 재정 분리 시설 설치 가이드라인 마련 바이오 가스 시설 의무 동기 부여 말다 가용화 시설 설치 통 에너지 활성 바 유지 있다 보조금 제도 사다 지자체 차원 신재 에너지 부서 신설 전문 공무원 배정 소화 부산물 정화 처리 유입 부하 량 사전 협의 바이오 가스 사용 다각화 차 유기성 폐자원 에너지 시설 데이터베이스 구축 유기성 폐자원 에너지 효율 제고 입법 추진 유기성 폐자원 바이오 가스 시설 설치 기술 적합 검증 공법 사 능력 바이오 가스 기술 안전 편의 말다 소화액 활용 바 경제 유기성 폐자원 바이오 가스 시설 지침 안 공정 유지 지침 안전 지침 향후 추진 대 제언 바이오 에너지 기술 센터 설립 효율 에너지 최적 조합 추진 혐기성 분해 시설 폐기물 법 시행 규칙 유기성 폐자원 에너지 지침
a328, 동아시아 지역 대기 중국 일본 한국 동북아 대기 환경 전망 정책 동북아 대기 환경 전망 동북아 에너지 수요 전망 동북아 대기 오염 물질 배출 전망 각국 대기 중국 일본 한국 동북아 대기 국제 협력 대기 정책 협력 마 대기 과학 협력 4장 동북아 대기 국제 협력 방안 동북아 대기 국제 협력 문제점 대기 오염 포괄 복합 역학 관계 과학 규명 부족 협의 체의 혼재 비상설 문제 동북아 대기 국제 협력 발전 방 국제 협력 기구 격상 통합 상설 당사국 일관 되다 노력 국제기구 연계 다양 당사자 참여 동아시아 대기 오염 영향 대 과학 원인 규명 공유 확산 지식 공유 시스템 활용 5장 동아시아 세계 온실가스 대기 오염 물질 배출 많다 이 따르다 건강 경제 손실 심각 대기 실효 국제 협력 시급 실정 과거 과학 일련 공동 대기 국제 협력 프로그램 지역 주제 산발 생성 이 동아시아 지역 국제 협력 포괄 정책 효과 거두다 수 있다 체제 발전 대기 오염 메커니즘 규명 수 있다 과학 역량 뒷받침 것 정책 협의 이끌다 수 없다 원인 중 이 기존 국제 협력 특성 유지 동아시아 환경 협력 포괄 틀 속 각국 정상 간 정치 합의 통 포괄 강력 대기 국제 협력 플랫폼 것 판단 새롭다 틀 각국 정상 장관 실무 자급 내려오다 소통 시스템 유기 연결 과학 정책 협의 역량 강화 지식 공유 원활 수 있다 효과 조직 중요 이러 격상 되다 조직 상설 조직 뒷받침 각국 정부 더불다 차원 등 다양 국제기구 참여 지원 이끌다 국제기구 차원 재정 지원 통 국제 협력 틀 안정 유지 수 있다 만들다 있다 무엇 동아시아 지역 대기 대 정책 협의 도출 복잡 대기 오염 기후 변화 연결 다양 주제 관 과학 활성 이 대 도출 당사국 공감대 형성 것 중요 이 정책 전문가 참여 의사소통 시급 이 각국 지속 인내 요구 국제 협력 틀 성공 수 있다 메커니즘 판단
a329, 2 조직 소결 해외 기관 영역 미주 유럽 아시아 소결 4장 국제 협력 국제 협력 국제 협력 통 시사점 5장 제언 
a330, 국내 외 물 안보 정책 동향 미래 좌표 설정 물 안보 등장 해외 동향 해외 국가 정책 동향 국제기구 정책 동향 생태 회복 통 물 안보 정책 동향 국내 동향 기후 변화 대응 미래 수자원 전략 국가 기후 변화 적응 대책 물 환경 비전 국가 물 안보 확보 미래 좌표 설정 과거 물 안보 상황 물 수급 물 물 안보 확보 설정물 안보 구축 비전 설정 2050년 미래상 영역 경제 영역 환경 영역 기후 변화 물 안보 인식 전문가 설문 물 안보 비전 설정 정량 설정 수자원 수질 수 생태 인프라 말다 연안기후 변화 따르다 물 안보 취약 대응 정책 홍수 기후 변화 따르다 홍수 취약 기후 변화 대응 홍수 정책 대안 가뭄 가뭄 취약 기후 변화 대응 가뭄 정책 대안 수질 기후 변화 따르다 수질 취약 기후 변화 대응 수질 정책 대안 수 생태 기후 변화 따르다 수 생태 취약 기후 변화 대응 수 생태 정책 대안 물 환경 인프라 기후 변화 따르다 인프라 취약 기후 변화 대응 인프라 정책 대안 연안 기후 변화 따르다 연안 취약 기후 변화 대응 연안 정책 대안물 안보 정책 대안 우선순위 로드맵 물 안보 정책 대안 설정 정책 대안 순위 순 순위 물 안보 정책 대안 실행 로드맵권역 물 취약 정책 대안 기후 변화 따르다 재해 피해 산정 기후 변화 따르다 홍수 가뭄 안전 변화 기후 변화 따르다 치수 안전 권역 물 취약 물 취약 재해 대 확보 방 커뮤니티 커뮤니티 진단국가 물 예산 물 안보 예산 확보 방안 국가 물 예산 부처 물 국가 예산 물 예산 부처 물 예산 시사점 기후 변화 따르다 홍수 가뭄 피해 비용 추정 홍수 피해 비용 추정 기후 변화 따르다 가뭄 피해 비용 추정 물 안보 소요 예산 추정 기후 변화 추진 기후 변화 소요 비용 재원 확보 방 소결 제언 
a331, 추진 추진 국내외 차별 환경 사후 제도 개선 방안 환경 사후 제도 환경 사후 제도 환경 사후 분쟁 사고 발생 모범 분쟁 사고 발생 국내외 모범 시사점 종합 환경 사후 제도 개선 방 기존 제도 기존 제도 종합 사후 환경 영향 개선 방안 사후 환경 영향 사후 환경 영향 사후 환경 영향 사후 환경 영향 활용 가능 검토 개선 방 사후 환경 영향 활용 가능 검토 사후 환경 영향 질 향상 개선 방 4장 환경 사후 통계 구축 구축 방안 환경 사후 통계 구축 통계 구축 틀 설정 환경 사후 통계 구축 틀 사후 환경 영향 통계 구축 통계 구축 예시 환경 사후 통계 활용 5장 제언 제언 환경 사후 집 환경 사후 집 소개 환경 사후 제도 환경 사후 소개 환경 사후 통계 환경 사후 통계 구축 방안 제언 환경 사후 제도 발전 방안
a332, 연안 방어 시설 어항 영향 어항 피해 어항 어항 피해 어항 취약 연안 배수 시설 영향 하천 피해 이력 하천 유형 분류 하천 침수 피해 영향 검토 지 선정 서낙동강 유역 속초 쌍천 유역 목포시 유역 침수 해석 모형 시스템 구축 서낙동강 유역 수문 모형 구축 수리 모형 구축 침수 해석 모형 구축 해수면 상승 따르다 침수 영향 시나리오 선정 영향 해수면 상승 따르다 침수 영향 권역 침 수면 변동 100년 빈도 서낙동강 속초 목포 하천 제방 해수면 상승 따르다 대응 4장 연안 습지 영향 갯벌 문제점 갯벌 기능 가치 갯벌 기능 갯벌 경제 가치 우리 나라 갯벌 갯벌 매립 문제점 갯벌 매립 직접 영향 갯벌 매립 간접 영향 지역 영향 습지 분포 면적 해수면 상승 시 잠재 손실 습지다 적다 해수면 상승 시 습지 이동 가능 지역 5장 해수면 상승 적응 방안 기술 적응 방 연안역 경제 시스템 적응 방안 연안 지역 기후 변화 적응 종류 연안 적응 기술 종류 보호 적응 기술 수용 적응 기술 후퇴 적응 기술 연안 경제 시스템 적응 건물 항구 정보 통신 기술 제도 적응 방 해외 캘리포니아 호주 영국 경제 부분 적응 방안 주거 시설 도로 항만 발전소 통합 적응 방 지자체 강화 방 국가 연안 커뮤니티 강화 지표 프레임워크 커뮤니티 커뮤니티 관점 해수면 상승 영향 적응 통합 접근 연안 커뮤니티 진단 해수면 상승 취약 지역 국내 연안 지역 물리 취약 국내 연안 지역 취약 물리 취약 고려 취약 지역 도출 지역 선정 1차 고흥 2차 당진 서산 군산 국내 연안 커뮤니티 지표 해수면 상승 대 커뮤니티 지표 커뮤니티 지표 활용 말다 시사 점제 6장 정책 제언 정책 7장 종합 종합 커뮤니티 세부 지표 물리 취약 설문 
a333, 경인 아라뱃길 수질 어류 경인 아라뱃길 환경 어류 기상 지표수 양수 어류 사후 환경 영향 비교 경인 아라뱃길 환경 영향 사후 환경 영향 비교 지표수 해양 수질 정점 수 생태 어류 수 생태 저서 대형 무척추동물 수 생태 동 식물 플랑크톤 환경영향 사후 환경 영향 금번 현장 비교 경인 아라뱃길 수질 비교 어류 비교 경인 아라뱃길 수질 링 적정 경인 아라뱃길 방안 결정 링 방 체류 시간 교환율 산정 염 분도 따르다 최대 유동 가능 유량 선정 원수 수질 개선 따르다 아라뱃길 수질 변화 경인 아라뱃길 수질 모형 비교 수질 모형 비교 환경영향 시 수질 모형 경인 아라뱃길 시 수질 모형 시 시 수질 모형 비교 말다 비교 수질 모형 구축 바 수질 모형 개선 방 4장 경인 아라뱃길 시사점 개선 방안 대 시사점 경인 아라뱃길 환경 개선 방안 해외 운하 5장 정책 제언 사후 환경 영향 금번 현장 서해 한강 수질 변화 해외 운하 
a334, 국내외 원자력 발전 국외 원자력 발전 미국 독일 일본 프랑스 국내 원자력 발전 원자력 발전 중대 사고 원자력 사고 등급 분류 중대 사고 발생 중대 사고 피해 비용원자력 발전 사 비용 건설 비용 연료 주기 비용 운전 유지 비용 원전 해체 비용 원자력 발전 균등 화원 가제원자력 발전 외부 비용 외부 비용 정부 보조금 원전 사고 손해 배상 책임 제 원전 사고 손해 배상 책임 제한 제도 위험 회피 성향 고려 중대 사고 위험 비용 추정 위험 회피 설문 중대 사고 위험 비용 추정 검토 결 정책 제언 향후 
a335, 검토 국내 국외 국내 발전시설 냉각수 온배수 배출 국내 발전시설 발전시설 건설 건설 준비 장래 6차 전력 수급 반영 온배수 배출 발전소 온배수 냉각수 온배수 방류 냉각수 온배수 물리 특성 냉각수 화학 특성 발전소 냉각수 온배수 배출 배출 냉각수 온배수 특성 냉각수 온배수 방류 방식 발전시설 냉각수 온배수 배출 원자력 발전시설 화력 발전시설 냉각수 온배수 배출 법규 국내 냉각수 온배수 배출 실태 국외 냉각수 온배수 배출 규제 기준발전소 따르다 해양 환경 영향 저감 대책 발전소 따르다 해양 환경 영향 냉각수 온배수 따르다 영향 냉각 계통 순환 스크린 충돌 따르다 영향 염소 영향 정지 영향 말다 거품 발생 영향 냉각수 확산 영향 저감 대책 재순환 방식 일회 냉각 방식 유공 방파제 도수 터널 말다 기타냉각수 배출 해양 환경 영향 국내외 모니터링 신월 원자력 발전소 환경 영향 신고 리원 자력 발전소 환경 영향 국외 발전소 따르다 해양 환경 영향 국내 발전소 시설 냉각수 온배수 확산 예측 발전소 냉각수 배출 방식 따르다 저서 환경 실측 원자력 발전소 온배수 배출 재료 말다 소결발전소 냉각수 배출 따르다 영향 예측 최소 방안 발전소 냉각수 배출 제도 개선 온배수 대 온배수 정책 제안 발전소 냉각수 온배수 확산 영향 예측 방 표층 배수 영향 예측 수중 배수 영향 예측 해양 생물 영향 예측 방 예측 예측 발전소 냉각수 온배수 배출 방식 따르다 확산 면 비교 고리 원전 호기 신울 진원 전 호기 발전소 냉각수 온배수 배출 방식 선정 방 제언 제도 개선 영향 예측 배출 방식 선정 제언 발전소 배출 냉각수 온배수 법 발전소 배출 온배수 오염원 지위 수질 수생 태계 보전 관 법률 수질 해양 환경 법 최근 지식 경제 부 통상 자원 부 통 발표 되다 2차 국가 에너지 6차 전력 수급 살펴 현재 수준 전력 예비 2027년 상향 원자력 발전 대 비중 원전 설비 규모 수준 결정 것 설정 이 원전 설비 규모 감안 때 2035년 배 높다 짐 의미 화력 발전 원자력 발전시설 경우 국내 지리 특성 냉각수 확보 해안가 입지 시설 규모 개소 수 증가 따르다 향후 냉각수 온배수 배출 량 증가 불가피 국내 온배수 대 법 배출 기준 확립 실제 배출 냉각수 대 지속 모니터링 배출 해양 환경 해양 생태 미치다 수 있다 환경 영향 대 해양 환경 보전 필수 사안 이러 국가 흐름 맞추다 발전소 냉각수 배출 환경 영향 영향 예측 방안 대 가이드라인 마련 발전소 냉각수 배출 배출 방식 따르다 환경 영향 최소 방안 모색 발전소 냉각수 표층 배수 수중 배수 현장 고리 신고 리원 전 실측 통 수중 배수 영향 검증 국외 통 냉각수 배출 법 대 제시 발전소 냉각수 수중 표층 배수 해역 대 실측 통 비교 국내 국외 처음 시도 되다 의미 크다 통 동해안 건설 발전소 환경 영향 저감 적합 효율 배수 방식 제시 것 가능
